movie_id,user_id,rating_val,review_text
the-texas-chainsaw-massacre-2,aopisaac,9,"“Sex is, well….  nobody knows.”"
night-2006,aopisaac,7,"I think I like what's being aimed for a little bit more than the final movie. It's also really interesting, having recently watched Miller's junior high & high school movies, to see a more ambitious, fully formed project.That & it's a 76min vampire movie with action scenes & a bloody finale."
jaws-the-revenge,aopisaac,5,"So…. The shark is a metaphor for Freddy Krueger.Aaaand, the grandma is a metaphor for….     ….late capitalism…..?Which would make the Van Peebles’ a metaphor for reverse colonialism, right?I liked the shark. Despite a strong Christmas slasher opening, this film repeatedly thwarted my ability to give a shit."
a-cartoon-that-i-made-thats-almost-totally-blurry,aopisaac,5,"A fitting way to hit my 12,000th on LBXd."
marfa-girl-2,aopisaac,6,“I don’t wanna hear a god damn thing about skating.”
marfa-girl,aopisaac,8,"“Thank god for young, beautiful boys. Looks like you popped a boner.”“Come on, get it up. I want your hate paste.”"
the-return-of-the-texas-chainsaw-massacre,aopisaac,7,"Director’s cut. I think this is the cut I rented way back. I think the worst parts of this flick are those that aim to redo the beats from the original masterpiece. They’re not bad, just worn."
dirty-oneil,aopisaac,7,Miss? Describe in single words only the good things that come into your mind about...Accidental “…your pussy” & shower-sex double feature with SHARK ATTACK 3.“Them three guys are rehearsin’ for a nervous breakdown.”
shark-attack-3-megalodon,aopisaac,7,"“I’m exhausted.”“Yeah, me too, but… Ya know, I’m really wired. What do you say I, take you home & eat your pussy.”A half star is for that bit of dialogue."
the-hills-have-eyes-part-2,aopisaac,7,"A movie with a retooled school bus in honor of my fallen friend, Blooooooooooood SAKmann.I shared the generally low opinion of this sequel when I first watched it on that muddy Image DVD way back. At worst, my memory of it was... forgettable. Now that my expectations have left the building & Arrow has allowed us to actually see everything... I'm in.I know this isn't as good as I just found it to be, but I'm into the cool,…"
time-barbarians,aopisaac,6,"Some Troma in honor of my fallen friend, Blood Sakmann."
the-slaughter-1992,aopisaac,5,Guest starring a “Homey the Clown” T-shirt. I wish they’d been able to keep the Metallica & Slayer tunes credited.
the-prince-and-the-nature-girl,aopisaac,6,"Perfectly absurd. I’m a sucker for ridiculous twin-movies & movies that barely hit an hour, like the AGFA restoration."
betty,aopisaac,7,"“I wanted to say, ‘show me your wound’. I wanted to have a wound, too. I’ve always been chasing that wound.”"
the-hills-have-eyes,aopisaac,9,“Long enough for a devil-kid to grow up to be a devil-man.”Tried out the alternate ending. It was fine.
allan-quatermain-and-the-lost-city-of-gold,aopisaac,7,Half a star is strictly devoted to costumed Henry Silva & James Earl Jones screaming nonsense.
port-of-call,aopisaac,8,“Books just make things worse.”
summer-rental,aopisaac,6,“I apologize. The man was obviously a slob.”
arise-subgenius-recruitment-film-16,aopisaac,9,"“Don’t just eat a hamburger, eat the Hell out of it.”“I don’t practice what I preach ‘cause I’m not the kind of man I’m preachin’ to.”"
high-ballin,aopisaac,8,“I am experiencing a sudden loss in cabin pressure.”
dog-day,aopisaac,8,“If you hate enough you can do anything.”
stranger-eyes,campurlorjuk,7,what’s with these horny couples having sex with the curtain remains open? on top of that we have this one weirdo recording them having sex?!?! God bless Singapore.Watched at SGIFF
sweethearts-2024,campurlorjuk,7,nico hiraga as danny in grease remake when?Watched on MAX
the-wizard-of-oz-1939,campurlorjuk,10,"This masterpiece stands as a perfect benchmark of the boundless imagination that cinema can bring to life. It’s magical, it’s wonderful, it’s timeless.Watched on Max (USA region)"
wicked-2024,campurlorjuk,8,This review may contain spoilers. I can handle the truth.  kristin chenoweth and idina menzel you mothers are always going to be POPULER… LAR!Watched at Suntec City Golden Village
the-last-dance-2024-1,campurlorjuk,7,'The Last Dance' talks about breaking barrier and giving chance for women in a male-oriented ecosystem via a compelling family dynamic storytelling.Watched at Singapore Hong Kong Film Gala Presentation 2024
mamma-mia,campurlorjuk,10,"my go-to ritual before my day of the year, mamma mia i owe you so much in the afterlife ❤️"
the-girl-with-the-needle,campurlorjuk,8,"just when you thought the movie can't be even more sick and disturbing, the ""based on true story"" jumpscare hits your soul like a ton of bricks. -Following the tragic life of Scandinavian women after the first World War, the film created an eerie and creepy atmosphere kudos to Oskar Skriver’s incredible sound design, fantastic cinematography by Michal Dymek, and the noir presentation itself made the experience even scarier.Watched at Golden Mille Tower The Projector (SFS Showcase)"
all-we-imagine-as-light,campurlorjuk,9,"watching it for the second time made me realize the art of womanhood, you can be in the worst position ever but your gals will cheer you up by drinking a beer they just found and dancing simultaneously.Watched at Cineleisure The Projector"
gladiator-ii,campurlorjuk,8,"so after 20 years, the gladiator’s fate is now in the hands of the twink twin? nobody touch my uncle pedroWatched at Cineleisure The Projector"
gladiator-2000,campurlorjuk,9,This review may contain spoilers. I can handle the truth.  not me questioning why joaquin and crowe didn’t return for the sequel before watching this 💀Watched on HBO Go
the-african-desperate,lu_gonzo,8,When you're already high off the janicza bravo and the gaspar noé hits
jackass-number-two,lu_gonzo,,johnny knoxville's happy trail = cinema
emily-2022,lu_gonzo,8,Everyone shut up the priest is grabbing my hand in the dishwater
that-awkward-moment,lu_gonzo,3,If you see three guys WALKING IN A ROW on the street ALL wearing gloves and one of them even has FINGERLESS ONES you RUN
ready-or-not-2019,lu_gonzo,6,Slayed the house down (real)
sharp-stick,lu_gonzo,1,"Didn't know they made bad movies like this anymore, very refreshing to see someone like Lena Dunham so dedicated to the cause. I really can't find a single positive thing to say about this shit show, it's remarkable. A supreme achievement!"
down-with-love,lu_gonzo,7,God ewan mcgregor is The Slut
suck-me-shakespeer,lu_gonzo,4,riddle me this. if this isn't real cinema then how come that one student is named chantal akerman. exactly.
austin-powers-in-goldmember,lu_gonzo,7,best opening in cinema history and it's not even close
top-gun-maverick,lu_gonzo,7,i finally get why dwayne hoover was so heartbroken when he found out he was colorblind
chungking-express,lu_gonzo,8,"""screenwriter, director and producer wong kar-wai""yeah no fucking shit"
everything-everywhere-all-at-once,lu_gonzo,10,yeoooo next time can i get a trigger warning before i have a breakdown over two rocks please and thank you
the-dead-zone,digestivo,7,"“the loneliness and the melancholy and the impossibility of dealing with things. and yet the necessity to do it. that's what it was. it's chris walken's face. that's the subject of the movie; that's what the movie was about. all the things that are in his face.”it’s ironic that cronenberg, an avowed atheist, made such a compelling film about ordinary people facing cosmic tests. indeed, g0d is an almost palpable presence, always lurking in the background. johnny grows into…"
starlet,digestivo,6,"""starlet is the dog"" is gonna be my citizen kane/rosebud moment xd"
videodrome,digestivo,9,"i miss 80s cronenberg madness…more than any other in his oeuvre, this is a deeply prescient story far more relevant now than when it was released. in an age when we're all drowning in screens, visual media, and digital reality (not to mention the now total cultural saturation of pornography), it stands as a philosophical treatise on postmodernism’s descent into madness. his depiction of humanity consumed by images and media accurately predicts our fragmented reality, where physical bodies and…"
anora,digestivo,6,v
memoir-of-a-snail,digestivo,8,"tatlı hüzün, ölüm bile senden daha merhametli"
the-shrouds,digestivo,,just cronenberg cronenberging! love ya u sick freak
the-second-act,digestivo,,"it's a meta-absurd comedy, where the absurd is observing its absurdity. bunch of random everyday things put together for the sake of absurdity, and we all agree it is all pretty absurd."
marcello-mio,digestivo,,If marcello mastroianni were my father i would let them write nepo baby columns about ME 👍🏻
the-brutalist,digestivo,,enjoyed this in all its terrible glory up until the last scene... wish this wasn’t so zionist
the-room-next-door-2024,digestivo,,almodovar plzz retire already.
the-substance,digestivo,,monster was real hot
the-seed-of-the-sacred-fig,digestivo,,"büluğ çağındasın, artık kadın oldun. ilk oyuncağını göm ve babanın kafasına sık. feminist devinimin böyle belirecek."
paris-is-burning,lilraisin,10,i’m never gonna play dress to impress the same again holy shit
stalker,lilraisin,7,"can’t believe this man was so determined to make a masterpiece that it literally fucking KILLED him and some of yall are just giving it like 3.5 stars or something. show some goddamn respect, you people sicken me smfh🤦🤦"
close-up,lilraisin,10,no ya that’s cool just go and make the most masterful beautiful empathetic profound movie ever made no ya that’s great aha i definitely did not cry this is fine lmao everything is coolio okie dokie
a-scanner-darkly,lilraisin,7,cutscene ass movie
may,lilraisin,10,i love movies
mommy-2014,lilraisin,8,why are their names Steve-O and Die
